,img_ids,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,label
0,0_Screen Shot 2018-06-08 at 4.59.36 PM.png,0.4642493152430091,0.06513153704057584,0.08129498694184344,0.07726606790241417,0.06298171858080133,0.048076310593031406,0.034349321612841585,0.025590801961908403,0.0182017962927575,0.014061405185043634,0.007102363207847634,0.005286960952926938,0.0027231033823810432,0.0021975922033250525,0.0027549525447480732,0.001512835212433913,0.0015287597936174278,0.002006497229122874,0.0011624944263965858,0.0021020447162239633,0.0007643798968087139,0.0007643798968087139,0.0008280782215427734,0.0008758519650933181,0.0006210586661570801,0.0008599273839098032,0.0005573603414230206,0.0005255111790559908,0.00027071788011975286,0.002006497229122874,0.00015924581183514875,0.00012739664946811899,9.554748710108924e-05,0.00014332123065163385,9.554748710108924e-05,0.00019109497420217848,6.369832473405949e-05,3.1849162367029746e-05,1.5924581183514873e-05,0.000493662016688961,0.0,3.1849162367029746e-05,0.0,1.5924581183514873e-05,0.00012739664946811899,0.0,1.5924581183514873e-05,4.777374355054462e-05,0.0,0.0,0.0,3.1849162367029746e-05,0.0,0.0,1.5924581183514873e-05,0.0,0.0,0.0,0.0,0.014156952672144722,0.0,1.5924581183514873e-05,1.5924581183514873e-05,1.5924581183514873e-05,0.0,0.0,1.5924581183514873e-05,0.0,1.5924581183514873e-05,0.0,4.777374355054462e-05,1.5924581183514873e-05,9.554748710108924e-05,1.5924581183514873e-05,0.0,0.00027071788011975286,1.5924581183514873e-05,0.00014332123065163385,6.369832473405949e-05,1.5924581183514873e-05,0.0002866424613032677,0.00014332123065163385,0.00012739664946811899,0.00011147206828460412,0.00019109497420217848,0.0003184916236702975,0.00015924581183514875,0.00020701955538569334,0.0002866424613032677,9.554748710108924e-05,0.001130645264029556,0.00012739664946811899,0.0003184916236702975,0.001990572647939359,0.00574877380724887,0.006624625772342187,0.010000636983247341,0.006099114593286196,0.0047932989362379766,0.0030734441684183707,0.0025957067329129245,0.000891776546276833,0.0006529078285241098,0.0002388687177527231,0.00015924581183514875,0.0004140391107713867,0.00015924581183514875,4.777374355054462e-05,0.00020701955538569334,0.0,3.1849162367029746e-05,9.554748710108924e-05,4.777374355054462e-05,1.5924581183514873e-05,1.5924581183514873e-05,6.369832473405949e-05,1.5924581183514873e-05,0.0,0.0,0.0,0.0033441620485381235,0.0,0.0,0.0,0.0,1.5924581183514873e-05,0.0,1.5924581183514873e-05,0.0,1.5924581183514873e-05,0.0,1.5924581183514873e-05,0.0,0.0,3.1849162367029746e-05,0.0,0.0,0.0,0.0,4.777374355054462e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002866424613032677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.369832473405949e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032167653990700044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.962290591757437e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010987961016625262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,0_Screen Shot 2018-06-08 at 4.59.49 PM.png,0.5002122331168556,0.049598879409143,0.03705590220297975,0.042467846682796385,0.043359225773589714,0.029627743113035357,0.021711447854323187,0.02226325395814763,0.02082006876352986,0.022772613438600958,0.021923680971178743,0.023621545906023177,0.022284477269833184,0.021902457659493186,0.019291990322169873,0.013943715777409908,0.012691540387962138,0.010760219024576596,0.007852625323655504,0.005157264739589966,0.002504350778895539,0.0015917483764166561,0.001230952077762214,0.0014431851946177681,0.0012097287660766587,0.0012521753894477695,0.001846428116643321,0.001697864934844433,0.001485631817988879,0.0020798845451844307,0.0005730294155099962,0.0009338257141644382,0.0007215925973088841,0.0007428159089944395,0.0007003692856233286,0.0008064858440511057,0.0006791459739377732,0.0006366993505666624,0.0006791459739377732,0.000870155779107772,0.0006579226622522178,0.000870155779107772,0.0005730294155099962,0.0006579226622522178,0.000615476038881107,0.00040324292202555286,0.0005518061038244408,0.0006366993505666624,0.0003395729869688866,0.0005093594804533299,0.0004881361687677745,0.00038201961033999744,0.0003183496752833312,0.0001697864934844433,4.244662337111083e-05,0.0,0.0,0.0,0.0,0.01129080181671548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1223311685555414e-05,0.0,0.0,0.0,0.0,0.00010611655842777707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004669128570822191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1223311685555414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018252048049577656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.244662337111083e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023345642854110955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1223311685555414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038414194150855297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1223311685555414e-05,0.0,0.0,0.0,0.0,0.00010611655842777707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003183496752833312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.366993505666624e-05,0.0,0.0,0.0,0.0,2.1223311685555414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013582919478755465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1223311685555414e-05,0
2,0_Screen Shot 2018-06-08 at 4.59.57 PM.png,0.7896807130602168,0.029041302255513244,0.028957609741808596,0.020588358371343683,0.008913252709545131,0.003515085575595263,0.0032640080344813155,0.0035569318324475876,0.0032640080344813155,0.003347700548185965,0.0030129304933673683,0.004854165794869649,0.0028036992091057455,0.0024270828974348245,0.004644934510608026,0.0026363141816964472,0.0027200066954010966,0.002971084236515044,0.0025944679248441228,0.004059086914675482,0.002259697870025526,0.0030966230070720176,0.0026363141816964472,0.003808009373561535,0.003138469263924342,0.0022178516131732017,0.0012972339624220614,0.0007532326233418421,0.001046156421308114,0.003891701887266184,0.0004603088253755702,0.0004184625685232456,0.0002092312842616228,0.0002510775411139474,0.0001255387705569737,0.0004184625685232456,0.0,4.184625685232456e-05,0.0,0.0005858475959325438,0.0,0.0,8.369251370464912e-05,0.0,0.0001255387705569737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030589613759049252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.369251370464912e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006276938527848684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003975394400970833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004184625685232456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007490479976566096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001255387705569737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016738502740929823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028036992091057455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3,0_Screen Shot 2018-06-08 at 5.00.03 PM.png,0.6576820655320135,0.054741229593608894,0.04652078267917101,0.06335533171240014,0.06189649183744356,0.01243487321986801,0.0093782563390066,0.008336227856894755,0.007873104087067269,0.007340511751765659,0.005580641426421211,0.004816487206205858,0.00391339585504226,0.0021535255296978115,0.0025008683570684268,0.0018293388908185713,0.0013199027440083362,0.0012272779900428389,0.0012041218015514646,0.0015746208174134536,0.0009494037281463471,0.0009494037281463471,0.0012735903670255877,0.0009262475396549728,0.0009957161051290958,0.0009494037281463471,0.0009030913511635985,0.0007873104087067268,0.0006252170892671067,0.0011114970475859674,0.0006946856547412296,0.0005557485237929837,0.0009957161051290958,0.0007409980317239782,0.0006020609007757323,0.0005325923353016093,0.0007641542202153525,0.0004631237698274864,0.000578904712284358,0.000717841843232604,0.0004399675813361121,0.0006946856547412296,0.0007641542202153525,0.0005325923353016093,0.0008336227856894755,0.00048627995831886073,0.0006252170892671067,0.0006252170892671067,0.0004399675813361121,0.0008104665971981012,0.000717841843232604,0.0006946856547412296,0.0002315618849137432,0.0001157809424568716,4.631237698274864e-05,4.631237698274864e-05,0.0,0.0,0.0,0.010489753386592566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.315618849137432e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001157809424568716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001806182702327197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018524950793099456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.631237698274864e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004862799583188607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002315618849137432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004399675813361121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027787426189649186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016209331943962024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,0_Screen Shot 2018-06-08 at 5.00.12 PM.png,0.5040944000813794,0.03446755844904464,0.04285980706305206,0.04406354373294,0.05867792414763576,0.057219876913687,0.027058644016072428,0.01837817676279606,0.015292541918857976,0.01273248224064561,0.009256904531814252,0.008544834952443925,0.006205177763084278,0.006374718139124833,0.005120119356424733,0.002933048505501585,0.0029839106183137515,0.002254887001339369,0.0021023006629028703,0.0025600596782123664,0.002000576437278538,0.0017801739484258176,0.0012885068579082109,0.0015936795347812082,0.0011528745570757676,0.0008816099554108812,0.0011528745570757676,0.0011189664818676568,0.0011867826322838784,0.0021192547005069256,0.0007120695793703271,0.0008137938049946595,0.0006781615041622162,0.0006951155417662717,0.0006951155417662717,0.0009155180306189919,0.0007290236169743825,0.0009324720682230473,0.00047471305291355134,0.0007798857297865487,0.0003221267144770527,0.00018649441364460947,0.00015258633843649865,0.00023735652645677567,0.0003221267144770527,0.0002204024888527203,0.0003390807520811081,0.0003051726768729973,0.00013563230083244324,0.00018649441364460947,0.00023735652645677567,0.00037298882728921894,0.00018649441364460947,0.00020344845124866488,6.781615041622162e-05,5.086211281216622e-05,0.00011867826322838784,5.086211281216622e-05,5.086211281216622e-05,0.0126985741654375,1.6954037604055406e-05,6.781615041622162e-05,1.6954037604055406e-05,3.390807520811081e-05,3.390807520811081e-05,6.781615041622162e-05,6.781615041622162e-05,0.00015258633843649865,0.00013563230083244324,6.781615041622162e-05,6.781615041622162e-05,0.00016954037604055406,0.00013563230083244324,0.00011867826322838784,0.00013563230083244324,0.00016954037604055406,0.0002543105640608311,0.00037298882728921894,0.00045775901530949593,0.00042385094010138517,0.0009494261058271027,0.0008816099554108812,0.0014241391587406541,0.0015767254971771527,0.0023566112269637015,0.003017818693521862,0.0028143702422731972,0.00395029076174491,0.00520488954444501,0.0050692572436125665,0.011054032517844125,0.012715528203041554,0.012054320736483394,0.009273858569418307,0.0062729939135005,0.003848566536120577,0.002187070850923147,0.0012715528203041553,0.0006612074665581608,0.0008307478425987149,0.0006951155417662717,0.0005255751657257176,0.00038994286489327435,0.00010172422562433244,0.00010172422562433244,0.00013563230083244324,0.0,1.6954037604055406e-05,1.6954037604055406e-05,3.390807520811081e-05,1.6954037604055406e-05,0.0,1.6954037604055406e-05,0.0,1.6954037604055406e-05,0.0,0.0,0.0,0.0,0.0,0.0020344845124866486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003221267144770527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025431056406083107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015258633843649865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001169828594679823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5,0_Screen Shot 2018-06-08 at 5.00.18 PM.png,0.4755578043645029,0.025870370672629636,0.050940963324465044,0.09771981654071522,0.08746960027420961,0.05105521732743565,0.032350204841105325,0.016256712422674523,0.00909135423637521,0.004700736122219139,0.0030522140793575662,0.002497266064928918,0.0009956420258866927,0.0008977100233404606,0.0007834560203698565,0.0005712700148530204,0.0005875920152773924,0.0007508120195211125,0.0004406940114580443,0.0008813880229160886,0.0004733380123067883,0.0006528800169748805,0.0006039140157017644,0.0009956420258866927,0.0005875920152773924,0.0008324220216429726,0.0007344900190967405,0.00039172801018492825,0.00037540600976055624,0.001534268039890969,0.00034276200891181224,0.00037540600976055624,0.0004406940114580443,0.00022850800594120815,0.00034276200891181224,0.00022850800594120815,0.0002611520067899522,0.00011425400297060408,0.0001468980038193481,0.0006365580165505084,0.0001305760033949761,0.0002448300063655802,0.0002448300063655802,0.00034276200891181224,0.00022850800594120815,0.0001468980038193481,0.0002774740072143242,0.00035908400933618424,0.0002448300063655802,0.00017954200466809212,0.0002937960076386962,0.00017954200466809212,0.00022850800594120815,0.0002448300063655802,0.0002774740072143242,0.0002774740072143242,0.00016322000424372012,0.0002611520067899522,0.00037540600976055624,0.014396004374296114,8.161000212186006e-05,0.00034276200891181224,0.0002611520067899522,0.0002774740072143242,0.0004406940114580443,0.0004570160118824163,0.0006365580165505084,0.0005223040135799044,0.0005386260140042763,0.0002774740072143242,0.00032644000848744024,8.161000212186006e-05,0.0004896600127311604,0.0002448300063655802,0.00035908400933618424,0.0007018460182479964,0.0004896600127311604,0.0005712700148530204,0.0009303540241892047,0.0008161000212186006,0.0019259960500758973,0.0017790980462565492,0.002742096071294498,0.0032807220852987744,0.005418904140891508,0.007965136207093541,0.009483082246560139,0.011637586302577245,0.014657156381086067,0.012535296325917704,0.010854130282207388,0.004325330112458583,0.0020565720534708736,0.0005712700148530204,0.0002937960076386962,6.528800169748805e-05,9.793200254623206e-05,3.264400084874402e-05,1.632200042437201e-05,0.0,0.0002937960076386962,0.0,3.264400084874402e-05,0.0,0.0,3.264400084874402e-05,0.0,0.0,4.896600127311603e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00251358806535329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.632200042437201e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035908400933618424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.793200254623206e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049455661285847195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001305760033949761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010772520280085526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,0_Screen Shot 2018-06-08 at 5.00.26 PM.png,0.42997550567682896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162093879500255e-05,0.0,0.0,1.5405234698750637e-05,1.5405234698750637e-05,1.5405234698750637e-05,0.0,1.5405234698750637e-05,0.0,1.5405234698750637e-05,0.0005237779797575217,1.5405234698750637e-05,7.702617349375318e-05,6.162093879500255e-05,0.00010783664289125445,9.243140819250382e-05,0.00023107852048125953,9.243140819250382e-05,0.000169457581686257,0.00018486281638500763,0.00046215704096251906,0.00018486281638500763,0.0004313465715650178,0.00046215704096251906,0.0004775622756612697,0.00027729422457751146,6.162093879500255e-05,0.000169457581686257,0.0002156732857825089,6.162093879500255e-05,0.00015405234698750636,6.162093879500255e-05,0.00013864711228875573,0.00010783664289125445,7.702617349375318e-05,7.702617349375318e-05,7.702617349375318e-05,9.243140819250382e-05,6.162093879500255e-05,3.0810469397501274e-05,0.014634972963813104,7.702617349375318e-05,3.0810469397501274e-05,4.621570409625191e-05,0.00020026805108375826,0.0003081046939750127,9.243140819250382e-05,0.00020026805108375826,0.00041594133686626716,0.0005545884491550229,0.00040053610216751653,0.005253185032273967,0.02259947930306718,0.04160953892132547,0.06642737202101275,0.07946020057615578,0.07540862385038435,0.08703957604794109,0.09768459322477778,0.051114568730454606,0.005992636297813997,0.004205629072758924,0.0009859350207200408,0.0012940397146950534,0.0002618889898787608,0.0009397193166237888,0.0004775622756612697,0.0003081046939750127,0.00010783664289125445,0.0,0.0,0.0018332229291513256,0.0,0.0,0.0,4.621570409625191e-05,0.0,0.00010783664289125445,1.5405234698750637e-05,0.0,0.0,0.0003081046939750127,0.0,1.5405234698750637e-05,0.0,0.0,9.243140819250382e-05,0.0,0.0,1.5405234698750637e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017407915209588219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5405234698750637e-05,0.0,0.0,0.0,0.0,7.702617349375318e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018486281638500763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.702617349375318e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005391832144562722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5405234698750637e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014326868269838092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7,0_Screen Shot 2018-06-08 at 5.00.35 PM.png,0.46165692375385003,0.018747249984285626,0.03241875667860959,0.054701741152806585,0.10289773084417625,0.12610786347350555,0.07277327299013137,0.026635866490665662,0.011518637249355711,0.006615752090011943,0.003064303224589855,0.0021842981959896914,0.000770004400025143,0.000691432522471557,0.0008171475265572946,0.00014142937959645485,0.00023571563266075807,0.0006600037714501226,0.00020428688163932364,0.0012571500408573764,4.714312653215161e-05,0.00017285813061788924,0.0003614306367464957,0.0003300018857250613,0.00020428688163932364,0.0003771450122572129,0.0003614306367464957,0.0002985731347036269,0.00025143000817147524,0.002388585077629015,0.00018857250612860644,0.00022000125715004087,0.00011000062857502043,0.00015714375510717204,6.285750204286881e-05,0.0002671443836821925,4.714312653215161e-05,9.428625306430322e-05,4.714312653215161e-05,0.0005971462694072538,3.1428751021434405e-05,6.285750204286881e-05,6.285750204286881e-05,4.714312653215161e-05,0.0002671443836821925,4.714312653215161e-05,1.5714375510717202e-05,7.857187755358602e-05,1.5714375510717202e-05,7.857187755358602e-05,1.5714375510717202e-05,6.285750204286881e-05,4.714312653215161e-05,6.285750204286881e-05,4.714312653215161e-05,9.428625306430322e-05,7.857187755358602e-05,0.00018857250612860644,0.00012571500408573762,0.02259727198441134,0.0,0.00018857250612860644,0.00017285813061788924,0.00020428688163932364,0.00023571563266075807,0.0003928593877679301,0.00048714564083223333,0.0006285750204286882,0.0012728644163680935,0.001618580677603872,0.0019014394367967817,0.0010842919102394871,0.0011942925388145076,0.0011157206612609214,0.0018385819347539129,0.003551448865422088,0.003975737004211452,0.0078100446288264505,0.007731472751272865,0.0016971525551574581,0.0007542900245144258,6.285750204286881e-05,7.857187755358602e-05,1.5714375510717202e-05,3.1428751021434405e-05,1.5714375510717202e-05,3.1428751021434405e-05,0.0,0.0,0.0,0.0007228612734929914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002781444465396945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047143126532151613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.285750204286881e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024828713306933184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5714375510717202e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006600037714501226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
